ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2014-12-15T16:00:00+01:00;101720.0;-50.0;5.0;210.0;3.7;277.45;276.25;92.0;7000.0;60.0;6.0;2.0;100.0;7.0;;36.0;;;100600.0;;;-100.0;;;;;;;;5.9;5.9;-10.0;1.0;0.0;;;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;7.0;7.0;210.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,2286
7149;2014-01-22T13:00:00+01:00;101130.0;0.0;0.0;190.0;3.6;277.15;274.15;81.0;14000.0;2.0;1.0;1.0;90.0;7.0;800.0;35.0;23.0;60.0;100020.0;;;;;;;;;;;;5.7;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1106.0;3100.0;;5.0;6.0;750.0;7.0;3.0;2400.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel,2287
7149;2014-01-18T07:00:00+01:00;99790.0;-130.0;7.0;140.0;1.0;276.35;274.55;88.0;25000.0;2.0;1.0;1.0;75.0;0.0;8000.0;30.0;20.0;12.0;98690.0;;;;276.35;;281.65;;273.15;;;;2.6;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;710.0;1103.0;3100.0;;6.0;0.0;7500.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel,ou moins,2288
7149;2014-01-16T10:00:00+01:00;99930.0;-30.0;5.0;210.0;4.1;281.15;280.35;95.0;18000.0;60.0;6.0;6.0;100.0;8.0;250.0;36.0;61.0;60.0;98850.0;;;;;;;;;;;;6.7;-10.0;;;0.0;-30.0;0.8;2.0;;;;710.0;1107.0;3100.0;;7.0;7.0;270.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,2289
7149;2014-01-01T07:00:00+01:00;101080.0;-110.0;8.0;170.0;3.6;279.85;277.85;87.0;25000.0;2.0;1.0;1.0;100.0;8.0;450.0;35.0;61.0;60.0;99980.0;;;;279.35;;280.35;;278.15;;;;6.2;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;;0.6;2.2;710.0;1106.0;3100.0;;8.0;6.0;360.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,2290
7149;2014-02-04T16:00:00+01:00;100560.0;-230.0;8.0;170.0;5.7;282.65;275.25;60.0;35000.0;2.0;1.0;1.0;60.0;5.0;1250.0;32.0;20.0;10.0;99480.0;;;;;;;;;;;;11.3;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1111.0;3100.0;;5.0;8.0;1080.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,2291
7149;2014-01-14T19:00:00+01:00;101180.0;220.0;2.0;240.0;1.5;275.95;273.05;81.0;25000.0;2.0;1.0;1.0;25.0;0.0;8000.0;30.0;20.0;11.0;100060.0;;;;275.95;;281.65;;;;;;3.1;-10.0;;;0.0;-60.0;0.0;0.0;;0.4;;710.0;1103.0;3100.0;;2.0;0.0;7800.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel,ou moins,2292
7149;2014-01-13T07:00:00+01:00;101440.0;-40.0;8.0;210.0;2.6;280.25;279.35;94.0;18000.0;2.0;1.0;1.0;50.0;2.0;250.0;36.0;23.0;10.0;100340.0;;;;278.35;;281.25;;277.15;;;;5.1;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;710.0;1105.0;3100.0;;2.0;7.0;240.0;3.0;3.0;3900.0;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,2293
7149;2014-01-30T19:00:00+01:00;100470.0;90.0;2.0;150.0;1.0;278.65;277.45;92.0;12000.0;21.0;6.0;2.0;90.0;7.0;2250.0;38.0;61.0;60.0;99370.0;;;;277.15;;279.65;;;;;;2.1;-10.0;;;0.0;-60.0;0.0;0.4;;0.4;;710.0;1102.0;3100.0;;7.0;6.0;2100.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse;Pluie;Pluie (ne se congelant pas);5.5;4.0;;6.5;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1,"",2294
7149;2014-01-06T07:00:00+01:00;100740.0;30.0;3.0;200.0;6.7;284.55;281.95;84.0;30000.0;1.0;6.0;5.0;100.0;7.0;450.0;35.0;61.0;60.0;99660.0;;;;281.05;;284.65;;280.15;;;;14.9;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;;0.2;0.2;710.0;1115.0;3100.0;;7.0;6.0;420.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2295
7149;2014-01-03T22:00:00+01:00;101160.0;220.0;1.0;220.0;5.1;281.35;277.75;78.0;30000.0;2.0;1.0;1.0;40.0;0.0;8000.0;30.0;20.0;14.0;100070.0;;;;;;;;;;;;11.3;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1111.0;3100.0;;3.0;0.0;7800.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,2296
7149;2014-01-07T07:00:00+01:00;101340.0;40.0;2.0;190.0;3.6;282.45;280.55;88.0;20000.0;2.0;1.0;1.0;90.0;1.0;800.0;35.0;27.0;60.0;100250.0;;;;282.35;;285.65;;281.15;;;;7.2;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;;3.0;3.4;710.0;1107.0;3100.0;;1.0;6.0;930.0;7.0;3.0;2700.0;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel,ou moins,2297
7149;2014-01-07T19:00:00+01:00;101460.0;120.0;1.0;200.0;3.1;284.35;282.25;87.0;30000.0;3.0;6.0;1.0;90.0;7.0;450.0;35.0;61.0;60.0;100380.0;;;;282.45;;286.45;;;;;;5.7;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1106.0;3100.0;;4.0;6.0;540.0;7.0;6.0;1800.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,2298
7149;2014-11-05T10:00:00+01:00;100350.0;220.0;1.0;260.0;3.1;280.75;278.25;84.0;25000.0;2.0;1.0;1.0;25.0;1.0;450.0;35.0;23.0;10.0;99260.0;;;;;;;;;;;;6.7;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1107.0;3100.0;;1.0;6.0;360.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,2299
7149;2014-09-13T08:00:00+02:00;102260.0;40.0;3.0;360.0;2.1;286.85;284.85;88.0;6000.0;2.0;1.0;1.0;40.0;3.0;1250.0;35.0;20.0;10.0;101180.0;;;;286.05;;292.15;;285.15;;;;6.7;-10.0;0.0;0.0;0.0;-60.0;0.0;0.2;;0.2;0.2;710.0;1107.0;3100.0;;3.0;6.0;1200.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2300
7149;2014-09-15T11:00:00+02:00;101510.0;30.0;3.0;90.0;2.1;292.05;287.75;76.0;14000.0;2.0;1.0;1.0;10.0;1.0;3500.0;30.0;28.0;11.0;100460.0;;;;;;;;;;;;3.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1104.0;3100.0;;1.0;3.0;6000.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2301
7149;2014-02-14T22:00:00+01:00;99390.0;-60.0;6.0;210.0;8.2;286.65;281.65;72.0;30000.0;2.0;1.0;1.0;100.0;7.0;800.0;35.0;61.0;60.0;98340.0;;;;;;;;;;;17.5;17.5;-10.0;;;0.0;-30.0;0.0;0.0;;;;1017.0;710.0;1117.0;3100.0;3.0;6.0;870.0;7.0;6.0;1500.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,2302
7149;2014-03-05T19:00:00+01:00;102480.0;180.0;3.0;90.0;1.5;281.95;274.15;58.0;30000.0;2.0;1.0;1.0;25.0;2.0;1750.0;31.0;20.0;11.0;101370.0;;;;273.65;;285.65;;;;;;3.1;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1103.0;3100.0;;2.0;8.0;1500.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2303
7149;2014-03-18T22:00:00+01:00;102390.0;260.0;1.0;280.0;5.1;284.05;278.75;70.0;25000.0;2.0;1.0;1.0;90.0;7.0;1250.0;35.0;61.0;60.0;101290.0;;;;;;;;;;;;8.2;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1108.0;3100.0;;7.0;6.0;1200.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,2304
7149;2014-03-29T10:00:00+01:00;101570.0;70.0;1.0;140.0;2.6;286.05;276.65;53.0;17000.0;2.0;1.0;1.0;75.0;0.0;8000.0;30.0;20.0;12.0;100490.0;;;;;;;;;;;;4.1;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1104.0;3100.0;;6.0;0.0;5700.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,2305
7149;2014-04-07T05:00:00+02:00;101790.0;-120.0;6.0;180.0;1.0;285.75;285.15;96.0;8000.0;2.0;1.0;1.0;90.0;7.0;1750.0;35.0;61.0;60.0;100710.0;;;;;;;;;;;;3.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1104.0;3100.0;;7.0;6.0;1800.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,2306
7149;2014-04-09T14:00:00+02:00;102780.0;-90.0;8.0;10.0;2.1;287.25;276.05;47.0;30000.0;2.0;1.0;1.0;40.0;3.0;1250.0;34.0;20.0;10.0;101690.0;;;;;;;;;;;;9.3;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1109.0;3100.0;;3.0;6.0;1380.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,2307
7149;2014-04-12T20:00:00+02:00;101910.0;50.0;3.0;330.0;3.6;288.95;277.05;45.0;20000.0;2.0;1.0;1.0;100.0;0.0;8000.0;30.0;20.0;12.0;100840.0;;;;281.05;;290.95;;;;;;6.7;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1107.0;3100.0;;8.0;0.0;5400.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2308
7149;2014-04-13T20:00:00+02:00;102220.0;-40.0;6.0;300.0;2.1;286.75;279.65;62.0;30000.0;2.0;1.0;1.0;90.0;7.0;1250.0;35.0;61.0;60.0;101140.0;;;;281.65;;288.45;;;;;;5.1;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1105.0;3100.0;;7.0;6.0;1380.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,2309
7149;2014-04-15T11:00:00+02:00;102810.0;40.0;3.0;50.0;5.7;281.35;273.85;59.0;30000.0;2.0;1.0;1.0;40.0;3.0;800.0;31.0;20.0;11.0;101700.0;;;;;;;;;;;;9.3;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1109.0;3100.0;;3.0;8.0;930.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2310
7149;2014-04-15T17:00:00+02:00;102690.0;-100.0;7.0;60.0;5.1;286.75;273.35;40.0;40000.0;2.0;1.0;1.0;10.0;0.0;8000.0;30.0;20.0;11.0;101600.0;;;;;;;;;;;;10.3;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1110.0;3100.0;;1.0;0.0;7500.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel,ou moins,2311
7149;2014-04-27T14:00:00+02:00;100510.0;-30.0;8.0;190.0;4.6;287.25;281.65;69.0;30000.0;1.0;6.0;1.0;60.0;4.0;800.0;32.0;20.0;11.0;99450.0;;;;;;;;;;;;9.3;-10.0;;;0.0;-60.0;0.0;0.0;3.0;;;710.0;1109.0;3100.0;;4.0;8.0;630.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,2312
7149;2014-05-01T08:00:00+02:00;101260.0;-30.0;5.0;190.0;2.1;283.35;281.95;91.0;8000.0;2.0;1.0;1.0;60.0;5.0;1750.0;35.0;20.0;10.0;100170.0;;;;282.05;;287.85;;278.15;;;;3.1;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;710.0;1103.0;3100.0;;5.0;6.0;1500.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,2313
7149;2014-03-31T08:00:00+02:00;101410.0;10.0;3.0;0.0;0.0;279.75;278.35;91.0;12000.0;2.0;1.0;1.0;60.0;2.0;3500.0;30.0;23.0;11.0;100310.0;;;;279.55;;289.45;;275.15;;;;1.5;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;710.0;1102.0;3100.0;;2.0;3.0;4200.0;4.0;0.0;7800.0;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2314
7149;2014-03-02T19:00:00+01:00;99760.0;-360.0;6.0;180.0;4.1;281.45;273.15;56.0;35000.0;2.0;1.0;1.0;100.0;5.0;2250.0;35.0;20.0;12.0;98680.0;;;;271.95;;283.75;;;;;;8.2;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1108.0;3100.0;;5.0;6.0;2100.0;7.0;0.0;6000.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,2315
7149;2014-03-02T22:00:00+01:00;99300.0;-460.0;8.0;170.0;5.7;280.45;273.85;63.0;30000.0;2.0;1.0;1.0;100.0;5.0;1250.0;35.0;27.0;60.0;98220.0;;;;;;;;;;;;12.3;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1112.0;3100.0;;5.0;6.0;1290.0;7.0;3.0;4200.0;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,2316
7149;2014-03-03T10:00:00+01:00;99020.0;-20.0;8.0;220.0;5.7;279.65;276.65;81.0;25000.0;2.0;1.0;1.0;90.0;7.0;450.0;32.0;61.0;60.0;97940.0;;;;;;;;;;;;12.3;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1112.0;3100.0;;7.0;8.0;420.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,2317
7149;2014-03-04T01:00:00+01:00;99590.0;310.0;3.0;260.0;2.6;277.45;275.95;90.0;25000.0;2.0;1.0;1.0;90.0;7.0;800.0;35.0;61.0;60.0;98500.0;;;;;;;;;;;;3.6;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1104.0;3100.0;;1.0;6.0;690.0;5.0;6.0;960.0;7.0;6.0;1140.0;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2318
7149;2014-03-21T10:00:00+01:00;101080.0;120.0;3.0;260.0;6.7;284.15;282.25;88.0;8000.0;60.0;6.0;2.0;100.0;7.0;450.0;35.0;61.0;60.0;100000.0;;;;;;;;;;;;13.4;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1113.0;3100.0;;1.0;7.0;300.0;7.0;6.0;420.0;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2319
7149;2014-03-19T10:00:00+01:00;102930.0;160.0;1.0;250.0;2.6;282.45;279.35;81.0;15000.0;2.0;1.0;1.0;90.0;6.0;450.0;35.0;61.0;60.0;101820.0;;;;;;;;;;;;4.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1105.0;3100.0;;6.0;6.0;390.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,2320
7149;2014-03-19T16:00:00+01:00;102660.0;-150.0;6.0;230.0;2.6;288.65;279.35;54.0;25000.0;2.0;1.0;1.0;90.0;0.0;8000.0;30.0;20.0;11.0;101580.0;;;;;;;;;;;;5.1;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1105.0;3100.0;;7.0;0.0;6900.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,2321
7149;2014-03-17T22:00:00+01:00;102270.0;-20.0;5.0;320.0;1.5;278.95;277.55;91.0;9000.0;2.0;1.0;1.0;25.0;0.0;8000.0;30.0;20.0;11.0;101150.0;;;;;;;;;;;;6.2;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1106.0;3100.0;;2.0;0.0;7800.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,2322
7149;2014-03-24T07:00:00+01:00;101630.0;140.0;1.0;250.0;0.5;272.85;272.15;94.0;20000.0;2.0;1.0;1.0;10.0;0.0;8000.0;30.0;20.0;11.0;100500.0;;;;272.35;;279.95;;269.15;;;;5.7;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;;0.2;0.8;710.0;1106.0;3100.0;;1.0;0.0;7500.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,2323
7149;2014-03-24T19:00:00+01:00;101270.0;-10.0;5.0;200.0;1.5;281.55;271.15;48.0;28000.0;2.0;1.0;1.0;90.0;2.0;2250.0;35.0;20.0;12.0;100170.0;;;;272.85;;285.05;;;;;;4.1;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1104.0;3100.0;;1.0;6.0;2100.0;7.0;0.0;7500.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,2324
7149;2014-02-28T22:00:00+01:00;99960.0;190.0;2.0;270.0;1.0;277.75;276.85;94.0;19000.0;0.0;;;100.0;;250.0;;;;98860.0;;;;;;;;;;;;3.6;-10.0;;0.0;;;0.0;0.0;;;;710.0;1104.0;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;4.600000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2,"",2325
7149;2014-02-27T19:00:00+01:00;101210.0;100.0;3.0;250.0;2.6;280.75;277.85;82.0;15000.0;17.0;9.0;8.0;90.0;7.0;800.0;39.0;61.0;60.0;100110.0;;;;277.15;;283.85;;;;;;5.1;-10.0;;;0.0;-60.0;0.0;0.0;;11.0;;710.0;1105.0;3100.0;;2.0;9.0;780.0;3.0;8.0;990.0;7.0;6.0;1200.0;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2326
7149;2014-03-29T01:00:00+01:00;101540.0;10.0;1.0;50.0;1.5;281.75;275.05;63.0;15000.0;2.0;1.0;1.0;0.0;;;;;;100440.0;;;;;;;;;;;;4.1;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1104.0;3100.0;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,2327
7149;2014-03-29T07:00:00+01:00;101530.0;40.0;3.0;90.0;0.5;279.55;274.05;68.0;11000.0;2.0;1.0;1.0;50.0;2.0;3500.0;30.0;23.0;11.0;100420.0;;;;279.05;;286.55;;274.15;;;;2.6;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;710.0;1103.0;3100.0;;2.0;3.0;5400.0;3.0;0.0;7200.0;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2328
7149;2014-04-10T23:00:00+02:00;101920.0;30.0;1.0;30.0;5.1;286.55;280.05;65.0;18000.0;2.0;1.0;1.0;0.0;;;;;;100840.0;;;;;;;;;;;;8.2;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1108.0;3100.0;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,2329
7149;2014-04-11T08:00:00+02:00;101900.0;90.0;3.0;360.0;4.1;281.85;279.95;88.0;6000.0;2.0;1.0;1.0;25.0;0.0;8000.0;30.0;20.0;11.0;100800.0;;;;280.85;;289.95;;279.15;;;;8.2;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;710.0;1108.0;3100.0;;2.0;0.0;6900.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2330
7149;2014-04-11T20:00:00+02:00;101830.0;30.0;3.0;20.0;4.6;287.95;278.75;54.0;19000.0;2.0;1.0;1.0;10.0;1.0;1750.0;31.0;20.0;10.0;100750.0;;;;281.85;;291.25;;;;;;10.8;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1111.0;3100.0;;1.0;8.0;1500.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2331
7149;2014-04-13T14:00:00+02:00;102380.0;-40.0;6.0;270.0;3.1;285.95;279.75;66.0;30000.0;2.0;1.0;1.0;90.0;7.0;800.0;38.0;61.0;60.0;101290.0;;;;;;;;;;;;4.6;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1105.0;3100.0;;5.0;8.0;780.0;7.0;6.0;1080.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,2332
7149;2014-04-18T17:00:00+02:00;101650.0;-30.0;7.0;10.0;5.7;285.75;274.75;47.0;30000.0;2.0;1.0;1.0;75.0;6.0;1750.0;38.0;20.0;10.0;100570.0;;;;;;;;;;;;11.8;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1112.0;3100.0;;2.0;8.0;1500.0;6.0;6.0;1800.0;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel,ou moins,2333
7149;2014-04-20T02:00:00+02:00;100710.0;-220.0;8.0;20.0;2.1;282.75;278.95;77.0;12000.0;3.0;6.0;2.0;100.0;8.0;1250.0;35.0;61.0;60.0;99630.0;;;;;;;;;;;;3.6;-10.0;;;0.0;-60.0;0.2;0.2;0.2;;;710.0;1104.0;3100.0;;8.0;6.0;1440.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,2334
7149;2014-04-20T17:00:00+02:00;100250.0;-60.0;6.0;160.0;4.6;290.05;275.65;38.0;19000.0;0.0;;;;;250.0;;;;99200.0;;;;;;;;;;;;9.3;-10.0;;0.0;;;0.0;0.0;;;;710.0;1109.0;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,2335
7149;2014-04-20T23:00:00+02:00;100460.0;130.0;1.0;180.0;1.5;285.25;275.45;51.0;25000.0;2.0;1.0;1.0;90.0;7.0;3500.0;30.0;27.0;60.0;99390.0;;;;;;;;;;;;2.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1103.0;3100.0;;7.0;3.0;4800.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,2336
7149;2014-04-21T17:00:00+02:00;100470.0;-60.0;8.0;230.0;2.1;288.85;280.85;59.0;25000.0;1.0;6.0;2.0;100.0;7.0;1250.0;38.0;61.0;60.0;99410.0;;;;;;;;;;;;4.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1105.0;3100.0;;2.0;8.0;1020.0;3.0;6.0;1380.0;7.0;6.0;2100.0;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,2337
7149;2014-04-05T08:00:00+02:00;101630.0;70.0;3.0;210.0;1.0;278.45;277.75;95.0;12000.0;11.0;1.0;1.0;40.0;3.0;150.0;35.0;23.0;10.0;100520.0;;;;278.35;;286.15;;274.15;;;;1.5;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;710.0;1102.0;3100.0;;1.0;6.0;90.0;3.0;3.0;4800.0;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2338
7149;2014-02-22T16:00:00+01:00;101550.0;50.0;3.0;320.0;1.5;282.95;277.15;67.0;25000.0;2.0;1.0;1.0;90.0;7.0;800.0;35.0;61.0;60.0;100460.0;;;;;;;;;;;;4.1;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1104.0;3100.0;;7.0;6.0;750.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2339
7149;2014-04-27T17:00:00+02:00;100490.0;-30.0;6.0;200.0;6.7;286.85;279.95;63.0;30000.0;2.0;1.0;1.0;75.0;6.0;800.0;32.0;20.0;10.0;99420.0;;;;;;;;;;;;12.9;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1113.0;3100.0;;6.0;8.0;810.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,2340
7149;2014-03-14T13:00:00+01:00;102700.0;-80.0;8.0;40.0;1.0;290.45;280.75;53.0;4000.0;10.0;0.0;0.0;0.0;;;;;;101620.0;;;;;;;;;;;;2.1;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1102.0;3100.0;;;;;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,2341
7149;2014-04-30T08:00:00+02:00;101190.0;150.0;3.0;320.0;2.1;283.25;282.05;92.0;6000.0;1.0;6.0;1.0;25.0;2.0;150.0;36.0;20.0;10.0;100100.0;;;;282.25;;283.85;;281.15;;;;4.1;-10.0;1.0;0.0;0.0;-60.0;0.0;0.2;;16.0;18.8;710.0;1104.0;3100.0;;2.0;7.0;180.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,2342
