ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2015-02-14T16:00:00+01:00;100310.0;-30.0;5.0;180.0;4.1;280.35;277.65;83.0;22000.0;3.0;2.0;2.0;75.0;6.0;;39.0;20.0;10.0;99220.0;;;-540.0;;;;;;;;6.1;6.1;-10.0;1.0;0.0;;;-0.1;-0.1;2.6;2.8;5.4;;;;;5.0;8.0;660.0;4.0;6.0;1100.0;2.0;9.0;800.0;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,4030
7149;2015-02-22T13:00:00+01:00;101330.0;-10.0;8.0;230.0;3.9;280.65;273.15;59.0;25000.0;3.0;0.0;0.0;40.0;2.0;;31.0;20.0;11.0;100230.0;;;1100.0;;;;;;;;5.9;6.1;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.4;;;;;2.0;8.0;900.0;3.0;0.0;7500.0;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,4031
7149;2015-02-24T10:00:00+01:00;100890.0;220.0;1.0;230.0;5.9;277.55;274.75;82.0;42180.0;0.0;1.0;1.0;75.0;1.0;;;;;99780.0;;;950.0;;;;;;;;8.1;9.8;-10.0;2.0;0.0;;;0.0;0.0;0.0;0.0;3.6;;;;;1.0;;990.0;3.0;;2640.0;6.0;;3360.0;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,4032
7149;2015-02-27T01:00:00+01:00;101300.0;130.0;3.0;340.0;5.6;280.35;277.45;82.0;44060.0;3.0;2.0;2.0;90.0;6.0;;38.0;20.0;11.0;100200.0;;;-800.0;;;;;;;;8.2;11.5;-10.0;2.0;0.0;;;0.0;0.0;2.8;4.2;4.6;;;;;3.0;8.0;600.0;6.0;6.0;1600.0;3.0;0.0;6500.0;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,4033
7149;2015-03-02T22:00:00+01:00;102160.0;220.0;1.0;230.0;3.3;277.85;270.95;61.0;30000.0;1.0;0.0;0.0;10.0;1.0;;35.0;20.0;10.0;101040.0;;;1580.0;;;;;;;;4.4;5.4;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.4;2.6;;;;;1.0;6.0;1600.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,4034
7149;2015-03-04T16:00:00+01:00;103120.0;30.0;3.0;320.0;7.0;282.05;271.05;46.0;30000.0;1.0;0.0;0.0;40.0;3.0;;32.0;20.0;10.0;102010.0;;;1090.0;;;;;;;;10.3;11.5;-10.0;0.0;0.0;;;0.0;-0.1;-0.1;-0.1;2.0;;;;;3.0;8.0;1500.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,4035
7149;2015-03-05T10:00:00+01:00;104080.0;60.0;0.0;360.0;2.2;279.55;275.85;77.0;17150.0;2.0;0.0;0.0;10.0;0.0;;30.0;20.0;11.0;102950.0;;;1050.0;;;;;;;;3.3;3.9;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;1.0;0.0;7500.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;6.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;3,4036
7149;2015-03-06T13:00:00+01:00;103820.0;-130.0;8.0;210.0;1.0;283.35;274.45;54.0;17000.0;2.0;1.0;1.0;50.0;0.0;8000.0;30.0;20.0;11.0;102700.0;;;;;;;;;;;;3.6;-10.0;;;;;;0.0;0.0;;;;;;;4.0;0.0;7800.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,4037
7149;2015-03-09T07:00:00+01:00;102740.0;-50.0;5.0;70.0;2.4;281.25;280.35;94.0;6000.0;2.0;2.0;2.0;100.0;8.0;;36.0;;;101630.0;;;190.0;279.05;;288.25;;;;;4.3;5.2;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;7.0;210.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,4038
7149;2015-01-22T13:00:00+01:00;101730.0;140.0;1.0;10.0;3.6;274.15;271.45;82.0;6000.0;2.0;1.0;1.0;60.0;1.0;;36.0;23.0;11.0;100600.0;;;890.0;;;;;;;;5.9;6.6;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;7.0;390.0;3.0;3.0;4500.0;5.0;0.0;7500.0;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,4039
