ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2017-09-29T17:00:00+02:00;101820.0;-70.0;6.0;260.0;4.4;297.55;289.25;60.0;30000.0;3.0;2.0;2.0;100.0;2.0;1250.0;31.0;27.0;;100780.0;;;-370.0;;;;;;;;5.7;6.8;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.2;0.2;;;;;4.0;8.0;1200.0;7.0;3.0;3000.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,11031
7149;2017-10-02T17:00:00+02:00;101790.0;-110.0;6.0;230.0;6.3;292.65;287.45;72.0;27400.0;1.0;2.0;2.0;90.0;7.0;800.0;38.0;;;100730.0;;;-20.0;;;;;;;;9.9;10.3;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;-0.1;0.4;;;;;3.0;8.0;720.0;6.0;6.0;1000.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,11032
7149;2017-10-03T08:00:00+02:00;102110.0;210.0;3.0;300.0;2.5;283.45;281.25;86.0;30000.0;3.0;0.0;0.0;10.0;1.0;450.0;31.0;20.0;10.0;101010.0;;;340.0;283.45;;290.95;;;;;3.7;4.7;-10.0;2.0;0.0;0.0;-60.0;0.0;0.0;2.4;4.8;4.8;;;;;1.0;8.0;300.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,11033
7149;2017-10-04T17:00:00+02:00;102470.0;-150.0;6.0;240.0;4.2;290.85;281.65;55.0;30000.0;1.0;2.0;2.0;90.0;1.0;1250.0;31.0;20.0;11.0;101400.0;;;-30.0;;;;;;;;6.6;7.8;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8.0;1080.0;7.0;0.0;7800.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,11034
7149;2017-10-09T02:00:00+02:00;102210.0;-30.0;8.0;50.0;0.5;282.25;280.85;91.0;8870.0;1.0;0.0;0.0;40.0;3.0;1750.0;35.0;20.0;10.0;101110.0;;;340.0;;;;;;;;0.8;2.2;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;-0.1;;;;;3.0;6.0;1520.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,11035
7149;2017-09-22T05:00:00+02:00;101990.0;50.0;2.0;300.0;2.3;284.45;283.55;94.0;20000.0;3.0;2.0;2.0;60.0;2.0;250.0;36.0;23.0;10.0;100900.0;;;-10.0;;;;;;;;3.3;3.3;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;7.0;210.0;5.0;3.0;3800.0;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;11.300000000000011;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9,"",11036
7149;2017-09-19T17:00:00+02:00;102130.0;-60.0;6.0;310.0;4.1;290.15;281.05;55.0;25000.0;1.0;2.0;2.0;60.0;5.0;1250.0;38.0;20.0;10.0;101060.0;;;340.0;;;;;;;;6.0;6.8;-10.0;1.0;0.0;0.0;-30.0;0.0;0.0;0.0;1.0;1.8;;;;;4.0;8.0;1100.0;2.0;6.0;1800.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,11037
7149;2017-09-21T08:00:00+02:00;101990.0;-20.0;6.0;100.0;0.5;281.05;280.15;94.0;18000.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;100890.0;;;-380.0;280.35;;286.75;;;;;0.8;0.8;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.2;0.2;0.2;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,11038
7149;2017-12-19T16:00:00+01:00;103730.0;-30.0;5.0;300.0;2.1;277.75;275.95;88.0;6000.0;3.0;2.0;2.0;90.0;7.0;150.0;36.0;;;102590.0;;;860.0;;;;;;;;2.9;5.8;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;7.0;100.0;6.0;7.0;180.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,11039
7149;2017-12-21T04:00:00+01:00;103750.0;0.0;5.0;280.0;1.8;281.55;281.15;97.0;2060.0;10.0;6.0;2.0;100.0;8.0;250.0;;;;102630.0;;;120.0;;;;;;;;2.4;2.8;-10.0;2.0;0.0;;;0.2;0.2;0.4;0.6;0.6;;;;;5.0;;210.0;8.0;;540.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,11040
7149;2017-12-22T07:00:00+01:00;103650.0;-70.0;6.0;280.0;2.3;280.85;279.65;92.0;30000.0;1.0;2.0;2.0;90.0;7.0;1250.0;35.0;;;102530.0;;;-110.0;280.35;;283.65;;;;;3.8;4.0;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;0.0;-0.1;1.6;;;;;7.0;6.0;1150.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,11041
