ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2021-01-16T07:00:00+01:00;102980.0;-80.0;8.0;210.0;2.2;272.65;268.55;74.0;12000.0;1.0;2.0;2.0;90.0;0.0;5400.0;30.0;20.0;12.0;101830.0;;;610.0;272.65;;274.25;;;;;3.6;3.6;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;-0.1;;;;;7.0;0.0;5400.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,21030
7149;2021-01-16T16:00:00+01:00;102190.0;-410.0;8.0;190.0;6.0;272.85;272.45;97.0;4000.0;66.0;7.0;6.0;100.0;7.0;250.0;37.0;;;101050.0;;;-770.0;;;;;;;;10.2;10.8;-10.0;13.0;0.04;0.01;-30.0;1.2;3.0;3.8;3.8;3.8;;;;;7.0;7.0;210.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,21031
7149;2021-01-19T13:00:00+01:00;101590.0;-130.0;8.0;220.0;8.2;279.15;277.15;87.0;25000.0;2.0;2.0;2.0;100.0;8.0;450.0;35.0;;;100480.0;;;-1170.0;;;;;;;;16.9;16.9;-10.0;1.0;0.0;0.0;-60.0;0.0;1.6;3.0;3.0;3.0;;;;;8.0;6.0;360.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,21032
7149;2021-01-28T22:00:00+01:00;100680.0;-190.0;6.0;220.0;4.9;284.85;283.45;91.0;23010.0;3.0;2.0;2.0;100.0;7.0;450.0;38.0;;;99610.0;;;-790.0;;;;;;;;8.6;8.6;-10.0;2.0;0.0;0.0;-30.0;0.0;0.2;0.2;0.2;7.6;;;;;6.0;8.0;360.0;7.0;6.0;1200.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,21033
7149;2021-02-02T10:00:00+01:00;100150.0;90.0;3.0;240.0;6.4;284.95;284.15;95.0;10000.0;21.0;6.0;2.0;90.0;7.0;450.0;35.0;;;99080.0;;;790.0;;;;;;;;10.5;10.5;-10.0;2.0;0.0;0.0;-30.0;0.2;0.4;2.4;3.0;3.0;;;;;5.0;7.0;300.0;7.0;6.0;860.0;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,21034
7149;2021-01-13T04:00:00+01:00;102180.0;40.0;3.0;240.0;1.3;278.75;278.15;96.0;3640.0;10.0;2.0;2.0;100.0;8.0;450.0;;;;101060.0;;;260.0;;;;;;;;2.0;2.6;-10.0;1.0;0.0;;;0.0;-0.1;0.2;3.6;5.6;;;;;8.0;;300.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,21035
7149;2021-03-25T13:00:00+01:00;102340.0;0.0;4.0;290.0;4.5;283.75;281.15;84.0;16000.0;3.0;2.0;2.0;90.0;7.0;450.0;35.0;;;101240.0;;;0.0;;;;;;;;7.2;7.2;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;0.2;1.0;1.0;;;;;7.0;6.0;330.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire,la pression atmosphérique est la même que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;10.600000000000025;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;3,21036
7149;2021-03-31T20:00:00+02:00;101910.0;-60.0;6.0;230.0;1.2;295.05;277.55;32.0;25000.0;3.0;0.0;0.0;40.0;0.0;7500.0;30.0;20.0;11.0;100860.0;;;-620.0;281.15;;298.45;;;;;2.2;3.8;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;0.0;7500.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,21037
7149;2021-03-22T13:00:00+01:00;102800.0;30.0;2.0;10.0;4.2;279.85;274.35;68.0;18790.0;2.0;2.0;2.0;100.0;8.0;800.0;35.0;;;101680.0;;;170.0;;;;;;;;7.0;7.2;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;8.0;6.0;870.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;6.7000000000000455;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;3,"",21038
7149;2021-03-22T19:00:00+01:00;102730.0;20.0;3.0;60.0;3.5;280.55;273.25;60.0;18680.0;2.0;2.0;2.0;90.0;7.0;1250.0;35.0;;;101610.0;;;180.0;276.55;;281.15;;;;;5.0;7.4;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;6.0;1110.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,21039
7149;2021-03-29T20:00:00+02:00;102940.0;-40.0;5.0;90.0;2.8;293.15;275.95;32.0;30000.0;2.0;1.0;1.0;60.0;0.0;8000.0;30.0;20.0;11.0;101870.0;;;50.0;277.75;;296.25;;;;;3.7;3.7;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;5.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,21040
7149;2021-03-29T23:00:00+02:00;103010.0;50.0;1.0;60.0;1.2;288.45;275.25;41.0;30000.0;2.0;2.0;2.0;60.0;0.0;8000.0;30.0;20.0;11.0;101920.0;;;60.0;;;;;;;;2.0;2.4;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;5.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,21041
