ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2021-02-13T10:00:00+01:00;103270.0;130.0;3.0;100.0;5.6;269.25;261.55;55.0;30000.0;2.0;0.0;0.0;10.0;0.0;7800.0;30.0;20.0;11.0;102100.0;;;710.0;;;;;;;;8.9;10.5;-10.0;15.0;-0.02;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0.0;7800.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,22030
7149;2021-02-13T19:00:00+01:00;103380.0;90.0;3.0;110.0;3.4;271.45;262.35;50.0;26140.0;0.0;2.0;2.0;75.0;6.0;7140.0;;;;102220.0;;;680.0;267.45;;272.75;;;;;5.9;8.1;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;;7140.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,22031
7149;2021-02-25T13:00:00+01:00;102730.0;0.0;0.0;200.0;3.4;289.25;279.35;52.0;20000.0;2.0;2.0;2.0;90.0;0.0;8000.0;30.0;20.0;11.0;101650.0;;;-220.0;;;;;;;;5.6;6.7;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;16.100000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2,22032
7149;2021-04-21T14:00:00+02:00;101650.0;-50.0;8.0;40.0;4.1;290.55;277.85;43.0;11280.0;3.0;0.0;0.0;50.0;4.0;1750.0;38.0;20.0;10.0;100590.0;;;20.0;;;;;;;;7.0;8.8;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;8.0;1800.0;2.0;6.0;2500.0;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,22033
7149;2021-05-10T08:00:00+02:00;100510.0;320.0;3.0;220.0;4.6;285.65;283.35;86.0;20000.0;1.0;2.0;2.0;75.0;6.0;450.0;38.0;20.0;10.0;99440.0;;;270.0;285.55;;291.85;;;;;8.1;8.1;-10.0;2.0;0.0;0.0;-60.0;0.0;0.2;3.4;4.2;7.2;;;;;1.0;8.0;500.0;6.0;6.0;1900.0;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,22034
7149;2021-05-12T20:00:00+02:00;100940.0;-120.0;7.0;170.0;4.9;287.85;280.45;61.0;25000.0;1.0;2.0;2.0;90.0;4.0;1250.0;38.0;20.0;12.0;99870.0;;;-280.0;281.15;;288.35;;;;;7.0;7.7;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;-0.1;;;;;1.0;8.0;1150.0;4.0;6.0;1900.0;6.0;0.0;6000.0;;;;48.716833,2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble,nuages se dissipant ou devenant moins épais;14.700000000000044;8.0;;15.200000000000044;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5,22035
7149;2021-05-07T17:00:00+02:00;101890.0;0.0;0.0;200.0;3.8;287.45;273.35;38.0;34180.0;0.0;2.0;2.0;;5.0;2250.0;;;;100810.0;;;1380.0;;;;;;;;6.6;6.6;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.8;;;;;3.0;;2100.0;5.0;;2400.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.300000000000011;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5,22036
7149;2021-05-08T05:00:00+02:00;101520.0;-200.0;7.0;160.0;2.5;282.85;277.45;69.0;47880.0;3.0;2.0;;90.0;7.0;1750.0;35.0;;;100430.0;;;160.0;;;;;;;;4.1;4.4;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;6.0;1680.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;9.700000000000044;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5,"",22037
7149;2021-12-25T19:00:00+01:00;100490.0;50.0;1.0;170.0;2.0;282.45;282.45;100.0;3280.0;20.0;2.0;2.0;100.0;7.0;80.0;37.0;;;99410.0;;;-30.0;281.75;;283.35;;;;;2.9;2.9;-10.0;1.0;0.0;0.0;-60.0;0.0;0.6;0.6;0.6;6.0;;;;;3.0;7.0;60.0;6.0;7.0;100.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,22038
7149;2021-06-07T14:00:00+02:00;102310.0;-40.0;8.0;30.0;2.8;295.25;283.45;47.0;25000.0;3.0;1.0;1.0;60.0;5.0;1750.0;34.0;20.0;10.0;101260.0;;;-120.0;;;;;;;;6.0;7.4;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;5.0;6.0;1800.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,22039
