ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2018-04-14T20:00:00+02:00;101610.0;-40.0;5.0;170.0;4.4;288.55;281.95;65.0;58980.0;3.0;2.0;2.0;90.0;6.0;1250.0;39.0;20.0;12.0;100540.0;;;480.0;281.15;;290.25;;;;;6.9;7.7;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.2;0.2;;;;;3.0;6.0;;5.0;0.0;;2.0;9.0;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,12030
7149;2018-05-11T14:00:00+02:00;101630.0;-150.0;8.0;140.0;3.7;292.65;280.35;45.0;25000.0;1.0;0.0;0.0;10.0;1.0;1750.0;31.0;20.0;11.0;100570.0;;;-100.0;;;;;;;;9.6;9.6;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0.0;;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,12031
7149;2018-05-14T23:00:00+02:00;101680.0;90.0;3.0;360.0;4.7;286.05;284.75;92.0;3700.0;2.0;2.0;2.0;100.0;7.0;250.0;35.0;;;100600.0;;;50.0;;;;;;;;8.5;10.3;-10.0;1.0;0.0;0.0;-30.0;0.0;0.4;0.6;2.2;6.2;;;;;7.0;6.0;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,12032
7149;2018-05-15T11:00:00+02:00;101690.0;80.0;2.0;340.0;3.9;285.85;283.95;88.0;6000.0;1.0;2.0;2.0;100.0;7.0;250.0;37.0;;;100610.0;;;250.0;;;;;;;;7.2;9.5;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;-0.1;2.2;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble,nuages se dissipant ou devenant moins épais;12.700000000000044;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5,12033
7149;2018-05-16T20:00:00+02:00;101850.0;80.0;3.0;10.0;6.7;290.65;284.85;69.0;12000.0;2.0;2.0;2.0;75.0;1.0;800.0;31.0;23.0;11.0;100790.0;;;300.0;285.85;;295.05;;;;;10.3;12.0;-10.0;1.0;0.0;0.0;-60.0;0.0;0.2;0.2;0.2;0.4;;;;;2.0;3.0;;5.0;0.0;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,12034
7149;2018-05-20T17:00:00+02:00;101730.0;-210.0;8.0;60.0;4.7;295.95;282.35;42.0;20000.0;1.0;0.0;0.0;25.0;2.0;1750.0;31.0;20.0;10.0;100680.0;;;-320.0;;;;;;;;7.3;8.6;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,12035
7149;2018-05-21T11:00:00+02:00;101350.0;-70.0;7.0;50.0;2.3;292.05;284.85;63.0;25000.0;3.0;0.0;0.0;25.0;1.0;800.0;31.0;20.0;11.0;100300.0;;;-710.0;;;;;;;;5.0;5.0;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;0.0;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;18.900000000000038;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5,"",12036
7149;2018-05-31T08:00:00+02:00;101380.0;100.0;2.0;190.0;3.2;289.45;288.85;96.0;8000.0;3.0;1.0;1.0;90.0;7.0;80.0;36.0;;;100320.0;;;40.0;288.35;;296.85;;;;;5.4;5.4;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;0.2;0.2;0.2;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel,ou moins,12037
7149;2018-03-18T16:00:00+01:00;100500.0;40.0;3.0;40.0;5.2;274.35;269.45;70.0;10980.0;1.0;2.0;2.0;100.0;7.0;800.0;35.0;;;99380.0;;;640.0;;;;;;;;7.7;7.7;-10.0;2.0;0.0;0.0;-30.0;0.0;0.0;-0.1;0.2;3.0;;;;;7.0;6.0;710.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,12038
7149;2018-03-28T05:00:00+02:00;101070.0;-110.0;8.0;230.0;3.5;280.25;277.25;81.0;51010.0;3.0;2.0;2.0;75.0;4.0;3600.0;30.0;23.0;11.0;99970.0;;;-550.0;;;;;;;;6.4;6.6;-10.0;1.0;0.0;0.0;-30.0;0.0;0.0;0.0;-0.1;5.6;;;;;5.0;0.0;;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,12039
7149;2018-04-01T05:00:00+02:00;100950.0;160.0;1.0;260.0;4.6;279.25;276.55;83.0;26090.0;3.0;2.0;2.0;90.0;7.0;450.0;38.0;;;99850.0;;;1150.0;;;;;;;;7.7;8.2;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;-0.1;-0.1;;;;;7.0;6.0;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,12040
7149;2018-02-23T16:00:00+01:00;101520.0;-120.0;6.0;40.0;7.5;276.25;266.85;50.0;15970.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;100400.0;;;-230.0;;;;;;;;10.6;11.6;-10.0;4.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,12041
